276244,1196,1716174308
275847,1289,1635543131
276361,85,167205118
276525,1294,2215464512
276542,472,770666664
274387,394,689854791
274971,867,1257795110
274388,808,1466330573
274999,881,1598542322
276811,557,1015852122
276501,1726,2868180242
276544,13,21016274
276437,2110,3739153730
276807,79,49657227
276501,1289,2171344432
276581,146,166878426
277127,432,812894563
276950,467,890058362
276870,700,1211029191
276361,375,702930615
276363,1325,2335898189
276543,404,769203997
276659,114,188712854
276384,838,1201794751
276776,987,1703622304
276810,118,215641962
276655,310,586168291
276775,483,771349501
276495,212,266911241
276525,1187,2035180841
276582,277,491878166
276525,147,149721454
276582,299,529095297
277420,222,278232268
276870,108,81928781
276454,362,573988649
276775,815,1362377678
276775,310,442860183
276542,344,524352192
276361,43,84835192
276543,334,640248558
276775,103,53477776
277076,586,981358735
277096,222,414702892
277096,531,934076224
276831,1959,3558308536
277168,101,180395706
277194,199,241713716
276870,1171,2092851993
276870,466,748856912
277094,151,263358399
275834,29,51743161
276525,968,1648160240
276794,171,229464013
276501,265,436918905
276361,110,216378550
276384,135,207283551
276502,81,122902305
276811,1478,2537524679
276437,218,294604695
277148,359,530263480
276776,500,834496434
276794,621,823101908
276655,490,899634666
276776,430,711241509
276454,335,534245177
276775,177,187234104
276870,1939,3501272046
277094,307,538221171
276870,1492,2710027061
277087,638,672167923
277096,894,1603651632
277096,931,1667901930
277112,111,132158811
277094,145,251821656
277194,811,1382742405
276318,31,52230431
276775,653,1073370948
276437,1581,2845895100
275918,28,49652931
275836,295,567871269
275836,848,1530593160
275832,243,475716335
276097,203,387926522
276581,301,439820452
276586,72,116462965
276318,5,3325473
276525,996,1698434348
276776,228,385214012
277094,337,592775548
276437,1003,1810370717
276315,132,182251546
276525,252,338809847
275658,285,554468063
276282,1130,2040592178
276282,1132,2043698458
276242,76,142537256
276242,54,98960293
276097,51,91378522
276544,125,232526794
276585,176,283225533
276318,223,394785963
276775,489,782764253
276776,637,1089991638
276807,189,259332728
276501,778,1253137760
276525,345,507416773
276587,516,766471649
276361,258,492417876
276811,2562,4013057342
276525,2102,3627992109
276525,2828,4756811655
276794,271,362134018
276437,143,158849030
276437,664,1145101913
276581,140,154782570
276655,466,858158480
277076,317,541975196
276831,1777,3222666308
277096,1386,2406660948
276831,1205,2188232166
276948,252,491758809
277069,315,469639845
277069,317,473645864
277069,363,553932922
276811,312,547347996
276525,1343,2295665816
276525,2787,4696979222
276655,622,1109071153
276776,172,293239444
276363,1447,2534092161
277112,31,19685193
277094,84,143996668
277420,179,200812299
276834,457,632970128
276775,204,242198138
276525,1507,2560840045
277127,48,88060716
277127,388,722196545
276834,646,892375228
276950,1413,2570016236
276831,110,99662365
276831,1572,2824742030
276870,1754,3163102281
276831,2655,4710630111
278308,670,1158316372
278017,166,183565537
278175,54,75784555
277305,427,670711150
277194,1337,2346004693
277305,717,1207794177
277166,383,599455372
277194,301,420063614
277096,404,729907307
277168,1971,3480072809
277072,38,67713201
278803,234,420204426
277148,663,1116679384
276870,2160,3918455310
276870,2160,3919127695
277070,754,1402734031
277076,478,809864656
277127,125,239576904
276935,556,859353634
278808,912,1643763042
278349,22,41880379
278770,334,650790620
278167,2122,3763493320
278803,159,274965102
277072,178,313597528
277072,182,320029265
277194,2049,3620354390
277194,702,1160596733
277148,553,910516758
277148,631,1057827663
277148,546,896793766
276831,387,654435235
276834,92,133101342
276834,360,506179113
278239,688,1205634679
278406,291,401192850
278239,226,320248517
278770,648,1244640645
278770,480,923183242
278805,92,163337967
278167,418,661686790
278239,290,432056538
278240,57,99661573
278406,761,1284633105
278406,971,1674706123
278406,1308,2309268694
278017,354,495220626
278345,704,1231413734
278315,508,824490770
278017,335,464495790
278193,116,106225002
277148,624,1044334687
277096,507,894959527
278167,150,146228232
278167,162,170629124
278509,880,1437891218
278349,497,899717127
278315,253,342146227
278509,818,1326512235
278345,485,805885540
278310,575,771440077
278770,526,1010961720
277069,243,341725018
277305,140,142228662
276935,600,930556790
276870,2055,3723568981
277094,21,32030009
277094,499,885511825
277076,599,1002977174
276950,512,972145837
276950,1761,3144281847
277070,322,579394457
276950,764,1406584432
276950,1667,2993238877
276950,1721,3080088028
276870,1242,2236034910
276948,263,513195724
278240,1156,2205044730
278017,485,711620999
278308,1564,2631358448
278167,1288,2346644778
278240,257,517928889
278808,731,1349648741
277305,144,148210005
276831,1558,2797456544
277127,583,1104359216
277166,221,274833122
277166,402,635893395
276831,889,1593080932
278346,54,100019687
277168,1363,2503736053
276834,394,552071615
277127,11,12327075
277127,813,1517451941
276831,2608,4639144068
277070,13,22650529
277127,539,1021387326
278406,356,521294522
278509,527,786390411
278167,792,1427963164
278167,1552,2832085681
278308,774,1337686941
278017,158,169353689
278808,639,1191969844
277166,302,439250335
276870,459,734905183
276948,363,691197251
276870,2569,4624056817
277420,174,191763257
277194,973,1697482990
277194,1290,2264398070
277194,1293,2271190209
280242,48,85224249
279654,1113,2121730253
279654,1120,2135018890
279694,294,532309757
278240,323,650939403
279694,1834,3296715757
280385,527,980093956
279658,149,227486946
278822,674,1186203875
279966,358,524624208
280017,316,565681887
280385,1724,3159956096
280015,125,227171766
280249,282,534586008
280385,987,1847289042
278820,316,566691331
278808,1025,1813165840
278808,1044,1842118983
278018,442,822884942
279654,154,297675100
279716,320,598376567
279931,1810,3096273121
279931,2531,4356657323
280191,865,1614416359
280018,796,1380232439
279931,2086,3566305425
278820,161,280308578
279767,686,1144887729
279694,2173,3922949700
280194,148,236637334
279966,408,611360337
279931,814,1367671028
278239,87,52859883
278175,30,39992354
278240,417,836980312
278509,1439,2433723757
278770,502,967250181
278406,889,1525334373
279654,161,311159766
279654,73,143179688
278820,611,1113210924
278875,287,530522568
279931,1346,2351804105
279667,902,1562451005
280249,1059,1906420514
278874,155,307553527
279667,336,490768433
278969,508,809105881
279931,2342,4034713604
279841,1492,2615002724
279931,213,254665078
280385,1067,2002036131
278820,1286,2369042032
280242,225,398946863
280242,511,922953455
278969,160,184187688
279654,1000,1907562946
279694,1441,2667880464
280385,36,68421041
279766,1132,2019268020
280251,129,239096286
280385,1882,3401992497
278969,268,378844841
279588,135,136308217
279654,334,626399246
279760,112,98352788
279931,1123,1935127215
279931,1183,2051964701
279975,108,92325810
279760,399,611348142
278969,986,1678884336
279588,790,1355164031
278969,262,368977751
278820,540,982142673
279841,284,424437234
278957,109,92805377
279694,301,546394352
279694,994,1833634435
279667,594,967254662
280249,351,659834435
280018,87,133477871
279966,181,214874736
280330,204,382283201
278406,786,1334423563
278406,1088,1897716978
278366,389,778081979
278406,1073,1869008467
278017,465,672617353
278018,1177,2189412438
278308,1608,2702896475
278406,811,1380280655
280385,942,1766692752
280385,1121,2108194392
280242,18,34005087
279975,402,619130695
279931,604,976710626
279029,70,119105458
279841,1201,2069993286
280349,433,827014761
278874,220,428896333
278969,129,125068546
278969,133,132866084
278962,249,345982777
280385,1596,2951637497
280364,374,705526192
280385,664,1234483327
279716,922,1675520045
280242,166,296213051
278875,328,601542245
280385,1360,2551825507
280385,1831,3324123888
279794,694,1149569672
279024,127,123484185
280330,17,33361186
279694,874,1615990610
279694,1374,2552977941
280015,136,248017303
278969,437,677530446
280249,681,1276883667
280385,1656,3050367040
280249,1179,2089478641
280385,155,283687181
280330,718,1370143206
279841,1781,3106601239
279716,437,824083538
278986,123,130960583
279760,268,375761186
279760,200,252739576
279760,313,457671912
280016,27,49709492
279682,20,35807314
280330,118,224465080
279667,913,1584384758
282037,875,1560882546
283820,284,488733018
283453,185,220729818
281797,315,343535182
283820,1446,2548169408
283408,1099,1872250810
282092,1243,2041036070
282800,33,52814249
283964,209,350217772
281707,254,267259913
283877,663,1251666047
281797,821,1268628306
281797,1103,1802955083
281797,523,715574293
282919,135,256621958
283307,190,348795667
283865,544,944156247
283283,1556,2710393861
283820,1420,2502294351
283865,1109,1989176460
282037,1077,1927323536
282730,110,61793464
282732,4,6450521
283478,343,471999417
283353,599,941801529
283408,1922,3304941243
283408,1618,2821221029
282092,1211,1984891770
282092,846,1307526060
283270,249,336022330
283682,372,695528316
281797,483,644349457
283353,389,576681404
283358,787,1437396755
282917,187,174387866
283283,335,691153500
279975,646,1062514422
280364,179,339690842
279844,136,121233564
279760,597,975986563
279931,896,1522630847
279715,91,46051349
280191,198,358142337
279766,828,1521217114
279116,303,540914548
278923,401,660346065
278963,124,219212857
279116,421,757526475
279993,129,123104419
279115,132,113484510
278957,218,285320767
279931,592,955383679
280188,142,254901295
279716,598,1124593740
279716,1273,2211382295
279071,105,67567840
280188,117,208895740
279794,474,752010564
283865,706,1235633530
282037,1831,3226246221
283308,332,641722199
283408,468,769728984
280385,639,1182512547
279766,182,346978418
279766,1374,2376726435
279975,274,381924470
281707,1063,1763597294
282731,120,227695435
283478,297,400191124
281797,910,1438197299
282918,15,25236464
282919,70,136436350
283270,152,154429209
284029,99,163719142
283408,1770,3070867081
281976,160,284143304
281976,805,1427822848
281727,980,1663826656
281707,735,1143107773
281707,158,103663451
279658,474,849805592
279767,142,249981571
280349,235,446439305
280385,1908,3439653049
283270,662,1030397771
283308,117,216371271
283043,290,547461305
283270,237,316646030
283548,146,23719863
283548,197,121098338
283876,77,51345479
282731,116,218840451
279658,324,563336932
279760,676,1131709197
279694,525,951831719
279844,283,388753224
282730,116,73614642
281726,173,328251393
281797,1120,1835660840
281797,756,1143979517
282037,1480,2547981060
279841,842,1423397627
279844,141,130199759
279993,132,128786424
279694,256,458534922
279715,95,54085050
278875,689,1255280519
283865,686,1203409806
282814,1073,1956378423
283353,810,1318646107
281707,521,747830326
283884,486,511444417
282735,1794,3312744532
283408,2212,3736410018
281726,242,457022999
283059,430,811874158
284006,351,501229326
284035,156,261090098
283820,82,120074421
283877,130,236141371
283877,279,516137380
282037,1847,3256609120
283270,1516,2598971079
281693,120,226901510
281693,200,370390840
281693,372,701593674
283933,115,81161302
283946,738,1137597799
282092,702,1040810609
283934,768,1303445318
283934,1207,2127124362
283946,1126,1857843543
282733,94,176864065
283043,490,931248472
283820,1010,1782632628
283682,41,76857300
283453,98,71149119
281797,934,1481810774
282092,174,166209649
282814,1548,2891263099
284037,243,450332277
284043,54,84495291
281797,207,159905506
283052,88,145792134
283865,908,1608292849
283885,1483,2539564902
283877,1250,2197280998
281727,1426,2384307337
283358,905,1634953072
282733,143,267724121
281976,1603,2858271867
283408,579,959081798
283876,703,1139246591
282735,251,507244370
281693,1543,2832694653
283877,1001,1822968966
281976,1873,3304770732
282092,1252,2058662289
281693,614,1156485274
281976,2163,3735737626
283043,28,44751945
282735,771,1495598984
283946,159,138112265
283946,593,868213267
283283,172,359895781
282923,19,40142606
282814,55,107864050
283682,118,218110239
281797,176,102173981
283865,521,900950681
283946,713,1094442503
283964,90,153547703
283358,678,1247317621
283885,563,1031780179
282033,109,53467410
283270,1849,3151227398
284036,134,232006160
281727,187,312270914
281707,754,1178515044
281707,759,1188006258
283877,883,1632911456
284035,295,498813283
283270,681,1067828232
282732,66,116235630
281639,116,188345643
282735,1463,2726508754
283877,920,1693925907
281693,1000,1904403384
284014,178,310599245
282735,292,583882014
281639,10,8900405
283408,308,511705548
283408,1046,1772146106
283876,142,162195106
281693,750,1427724365
281693,871,1653536811
281707,742,1156370344
284035,28,43355849
282092,2199,3642109597
282092,1642,2687969227
282092,1645,2692480048
282730,122,84285904
